b.value
2.206087560493341e-6
2.114231457317827e-6
1.4752047256619792e-5
3.1057061313232465e-6
4.079908120931404e-6
2.810746914789615e-6
4.451966728418474e-6
4.678617945418787e-6
3.3522935558066016e-6
2.8624086870135997e-6
3.889665580948445e-6
4.657793151836055e-6
3.829287075713252e-6
5.9088807446044324e-6
5.469949472224245e-6
4.312084218185763e-6
1.8784654988817061e-6
5.867156618353575e-6
1.8417974754789151e-6
3.4479188887244317e-6
3.352012710658279e-6
3.239312176540125e-6
2.8817927004560017e-6
4.135173495611442e-6
3.855727676688949e-6
2.2341834922233206e-6
3.313303924057326e-6
3.3715902584855693e-6
3.3701527006930833e-6
1.954818995026803e-6
5.8041218574337385e-6
2.5486915209839173e-6
1.8826700483804145e-6
1.995421739352478e-6
4.604954288470138e-6
4.823002824132237e-6
3.087790701812033e-6
2.0108328996109715e-6
2.410442873641212e-6
3.4399348828350004e-6
4.927453840828732e-6
2.987288725750866e-6
3.130204726111417e-6
8.396576883839088e-6
2.7289407719906787e-6
2.896725173434399e-6
3.432708923944944e-6
6.957431593797402e-6
2.016867897053057e-6
3.2258349682808735e-6
2.5235532484807718e-6
2.324193466282938e-6
4.2290465239870475e-6
3.2661262150344987e-6
2.5065155664698966e-6
2.389896651837347e-6
1.7246706983829355e-6
8.005107604733792e-6
2.424834718104289e-6
3.3676586783365963e-6
6.857353971074629e-6
2.870985410670316e-6
9.62815917970908e-6
5.2146437692714434e-6
3.012157615812016e-6
3.399508406878773e-6
7.12635779289857e-6
1.4080911162545732e-5
2.5246306761701073e-6
2.464744758671964e-6
2.9665321867049148e-6
3.071750024910301e-6
4.493135321805731e-6
4.714655309459012e-6
2.0562087151363055e-5
2.5550411002621073e-6
3.2311763376903434e-6
3.5402779145401634e-6
3.5968294778342776e-6
2.0540306728013224e-6
2.272208975443931e-6
1.0151742267365299e-5
2.7271272759154987e-6
3.4342183214270833e-6
2.174093267884433e-6
2.4641454403072006e-6
5.4097381159394726e-6
7.230460558890705e-6
4.870571825051117e-6
6.961757774349782e-6
7.928079465972047e-5
1.9181368713133682e-5
3.545571131916795e-6
2.3007812075301225e-6
4.245251843871562e-6
3.3800911395603832e-6
2.4240221335633465e-6
2.0460301252268713e-6
3.615702385122184e-6
6.653942423154186e-6
1.9372410872508564e-6
2.669412767127651e-6
3.4546825516330682e-6
2.347610869619796e-6
1.3105676750201201e-5
5.269989472038576e-6
2.6909508805743932e-6
2.811787296782246e-6
2.648734816725875e-6
8.34914994993947e-6
2.731681526547201e-6
6.940188910876639e-6
2.044687519796583e-6
5.595593853286247e-6
1.718047943078593e-5
1.6949018232346568e-5
3.8780470832858005e-6
2.1772410833161035e-6
2.8373300791913476e-6
1.7774273513259649e-6
4.13841670390631e-6
2.055634293151904e-6
1.7919112943487712e-6
3.307640789414808e-6
1.776027825297701e-5
2.542878461037783e-6
1.8830939723135207e-6
2.3956347558775367e-6
2.347111143721372e-6
1.7813760671317995e-6
1.4580302668344782e-6
4.1311787771448e-5
2.430368136018446e-6
4.145408426135505e-6
8.17874933510607e-6
6.172655507093844e-6
3.484131974531582e-6
1.6307816817019182e-5
3.93815418570785e-6
1.3554581285156474e-5
2.7974713678053216e-5
3.4473755598270313e-6
1.8591005583175763e-5
2.0012880805728786e-6
2.9527009145981658e-5
7.400750603535118e-6
4.442130621139326e-6
2.2283835106845286e-6
7.77654939530539e-6
1.4716743784477428e-5
2.109906244623697e-6
9.508721542513032e-6
3.019649616554319e-6
3.406197659479322e-6
2.006158859187368e-6
4.003503294894584e-6
3.583256996474278e-6
1.6912386528963388e-5
2.0015678266107108e-6
4.740047293132273e-6
1.3673013036534369e-5
5.204906038443938e-6
5.839206299835452e-6
4.378241873104432e-6
1.0262666499138872e-5
1.5724246094718911e-6
5.379006494757282e-6
1.1824874131413241e-5
6.096039382160734e-6
4.196709956430328e-6
4.8076825589208555e-6
4.0786861184991636e-6
2.215530205520318e-6
2.195441116261889e-6
2.128468092184308e-6
9.055485165398669e-6
2.9844012606561237e-6
1.6223717520171773e-6
2.0668318754239374e-6
1.0634976058434646e-5
6.0961016660595175e-6
4.419700331317015e-6
1.844968555678758e-5
2.1794318874507308e-6
2.0805498017074033e-6
3.2167630209274913e-6
4.916962996758857e-6
2.552743925651711e-6
4.160903142702669e-6
1.5731719516179878e-5
2.7581159603099096e-6
1.5375073557201976e-6
2.3334705674264297e-6
1.5907125736868394e-6
1.9066380545448203e-6
4.75244223553535e-6
7.293480401527067e-6
2.0528938803949716e-6
1.6751736283825357e-6
4.8742747342088005e-6
NA
2.114231457317827e-6
1.4752047256619792e-5
3.1057061313232465e-6
4.079908120931404e-6
NA
4.451966728418474e-6
4.678617945418787e-6
3.3522935558066016e-6
2.8624086870135997e-6
NA
4.657793151836055e-6
3.829287075713252e-6
5.9088807446044324e-6
5.469949472224245e-6
NA
1.8784654988817061e-6
5.867156618353575e-6
1.8417974754789151e-6
3.4479188887244317e-6
NA
3.239312176540125e-6
2.8817927004560017e-6
4.135173495611442e-6
3.855727676688949e-6
NA
3.313303924057326e-6
3.3715902584855693e-6
3.3701527006930833e-6
1.954818995026803e-6
NA
2.5486915209839173e-6
1.8826700483804145e-6
1.995421739352478e-6
4.604954288470138e-6
NA
3.087790701812033e-6
2.0108328996109715e-6
2.410442873641212e-6
3.4399348828350004e-6
