197948010.31720898
24002911587138184
910860400648.8003
13353830145955963e4
165676065304.64108
62449078952148.875
184607.48916993456
326824.7204104692
264334802103483.56
357102835286.36206
16541172527241.34
2616585799330.568
12682747129.474953
15752352909271124
31330267830.18721
8738393.197508914
2502473712074.748
231609080.95125166
22212304489253.83
42776396113011.39
1916915453206715.2
30184196.86641652
12838181234149155e6
1642980092.322232
12565972714378.232
596415768.2645009
33043705942398.027
785550.7709345635
1736160798540750.8
